symbol,log2FC,p_value_neg,p_value_pos,p_value_twosided
KRT76,-3.542427898,0.000247662,0.999994702,0.002234905
CD163L1,-3.542545684,0.000239417,0.999996045,0.002164018
BAZ1A,-3.542710380,0.000237670,0.999996279,0.002148980
ZNF721,-3.542828215,0.001510573,0.966282069,0.006999827
PRKCQ,-3.542833348,0.000238694,0.999996126,0.002157796
ABCD2,-3.542848475,0.000246270,0.999995053,0.002222947
JMJD4,-3.542978941,0.000238398,0.999996167,0.002155252
FUT6,-3.543030722,0.000238335,0.999996180,0.002154711
UGT1A8,-3.543106676,0.000237405,0.999996301,0.002146706
NCAM2,-3.543128142,0.000209338,0.999996445,0.001904202
ASRGL1,-3.543178316,0.000242904,0.999995505,0.002194023
RYR3,-3.543198402,0.000238952,0.999996091,0.002160024
RPL15,-3.543219587,0.000237945,0.999996222,0.002151349
MYOT,-3.543308339,0.000254585,0.999993722,0.002294322
TADA1,-3.543446919,0.000238648,0.999996118,0.002157406
C2orf82,-3.543459502,0.000238327,0.999996167,0.002154644
ATP2B2,-3.543594047,0.000239413,0.999996015,0.002163991
LAMC3,-3.543763149,0.000237123,0.999996318,0.002144278
KLHL7,-3.543924032,0.000244459,0.999995175,0.002207390
EXO1,-3.543926713,0.000241044,0.999995762,0.002178022
SIAH1,-3.543935610,0.000243425,0.999995384,0.002198497
CCNB1IP1,-3.543975488,0.000238598,0.999996104,0.002156974
HN1,-3.544263631,0.000238648,0.999996082,0.002157403
CCDC91,-3.544398788,0.000241509,0.999995681,0.002182023
ATAD3A,-3.544504308,0.000242646,0.999995513,0.002191796
POU5F2,-3.544731054,0.000248153,0.999994579,0.002239127
VPS37B,-3.544753199,0.000242628,0.999995483,0.002191643
KRT82,-3.544885830,0.000271990,0.999990073,0.002443293
TNFAIP8L2,-3.545023347,0.000240478,0.999995820,0.002173153
RPS11,-3.545058827,0.000239713,0.999995905,0.002166572
TRIM33,-3.545098361,0.000247026,0.999994773,0.002229446
INPP5F,-3.545157577,0.000243886,0.999995307,0.002202466
PCBP4,-3.545319853,0.000242387,0.999995534,0.002189577
TNFSF15,-3.545328912,0.000241761,0.999995585,0.002184188
AQP11,-3.545431850,0.000255503,0.999993299,0.002302196
NOTUM,-3.545491595,0.000239061,0.999995988,0.002160961
AMELY,-3.545621795,0.000237209,0.999996242,0.002145014
NEDD8,-3.545759565,0.000236827,0.999996290,0.002141724
TPD52L3,-3.545950656,0.000237010,0.999996258,0.002143304
GINS3,-3.545959843,0.000239413,0.999995931,0.002163988
MAPK8IP1,-3.546035971,0.000245073,0.999995112,0.002212669
PLCH2,-3.546134391,0.000237583,0.999996172,0.002148233
DNAJB5,-3.546173668,0.000236896,0.999996265,0.002142317
PALLD,-3.546194149,0.000237497,0.999996179,0.002147491
VCX2,-3.546221669,0.000262410,0.999992110,0.002361368
PRR15L,-3.546327162,0.000236292,0.999996343,0.002137116
EXD3,-3.546364747,0.000241084,0.999995683,0.002178363
SHOX,-3.546693650,0.000238101,0.999996069,0.002152694
FAM134C,-3.546712099,0.000240748,0.999995661,0.002175472
CIB2,-3.546736977,0.000250667,0.999994080,0.002260707
CST7,-3.546913203,0.000243191,0.999995554,0.002196484
EIF4A2,-3.547082587,0.000241623,0.999995544,0.002183002
DCTN2,-3.547086979,0.000243324,0.999995337,0.002197634
TMEM61,-3.547181093,0.000280180,0.999988255,0.002513201
MAPK15,-3.547297397,0.000240608,0.999995651,0.002174269
TRIML1,-3.547367524,0.000248889,0.999994490,0.002245446
DOT1L,-3.547381591,0.000236870,0.999996226,0.002142101
PACS2,-3.547446097,0.000239332,0.999995893,0.002163290
BMP4,-3.547598032,0.000244889,0.999995081,0.002211082
ARPC1A,-3.547656456,0.000237578,0.999996112,0.002148192
TAF12,-3.547743945,0.001071112,0.999935146,0.005904222
FRMD5,-3.548210104,0.000236976,0.999996180,0.002143011
PHF13,-3.548270993,0.000237380,0.999996133,0.002146485
CLEC9A,-3.548453633,0.000243817,0.999995163,0.002201864
RUFY2,-3.548455233,0.000239076,0.999995874,0.002161089
VPS13B,-3.548476860,0.000240599,0.999995669,0.002174194
TNNI2,-3.548552363,0.000239789,0.999995775,0.002167225
NCLN,-3.548696265,0.000240717,0.999995631,0.002175204
RTP1,-3.548870950,0.000236222,0.999996265,0.002136513
TMEM184C,-3.548923279,0.000236110,0.999996280,0.002135548
AZI2,-3.548928761,0.000243151,0.999995244,0.002196139
CCL21,-3.548968488,0.000903263,0.999723791,0.007593497
PGAP1,-3.548979396,0.000238943,0.999995895,0.002159941
PALB2,-3.549040381,0.001809517,0.977991231,0.009942938
MRPL13,-3.549056305,0.000237711,0.999996061,0.002149334
SH3BP1,-3.549067215,0.000241751,0.999995495,0.002184099
GRIN3A,-3.549100193,0.000237578,0.999996064,0.002148189
PDGFA,-3.549140315,0.000235955,0.999996293,0.002134212
LHX2,-3.549188495,0.000236338,0.999996237,0.002137517
GNMT,-3.549202770,0.000236274,0.999996247,0.002136967
MNS1,-3.549205099,0.000237594,0.999996064,0.002148330
DNMT3B,-3.549235384,0.000244332,0.999995066,0.002206297
NAV1,-3.549278875,0.000209162,0.999996713,0.001902675
SFN,-3.549340463,0.000241379,0.999995491,0.002180905
LRRC39,-3.549412724,0.000236812,0.999996165,0.002141598
CADM1,-3.549478621,0.000253008,0.999993669,0.002280803
C6orf226,-3.549698087,0.000235905,0.999996281,0.002133783
GNAS,-3.549731836,0.000237831,0.999996002,0.002150367
SIRT3,-3.549744215,0.000241856,0.999995437,0.002185007
MYO1D,-3.550003324,0.000238349,0.999995918,0.002154828
PYROXD1,-3.550025663,0.000250742,0.999994032,0.002261355
GRIN1,-3.550203014,0.000238755,0.999995851,0.002158326
COA3,-3.550246254,0.000249379,0.999994258,0.002249651
ZNF705A,-3.550324297,0.000236765,0.999996142,0.002141194
MRPL46,-3.550397478,0.000236821,0.999996118,0.002141671
SH3BGR,-3.550904246,0.000235406,0.999996308,0.002129490
ZNFX1,-3.550938613,0.000238201,0.999995903,0.002153558
ROPN1,-3.550956796,0.000272092,0.999989763,0.002444161
ZNF112,-3.551041655,0.000235003,0.999996359,0.002126012
TM4SF4,-3.551195358,0.000239757,0.999995698,0.002166945
ZNF415,-3.551304573,0.000235659,0.999996259,0.002131671
PAOX,-3.551507276,0.000241025,0.999995501,0.002177858
CXCL3,-3.551575249,0.000238626,0.999995841,0.002157218
FAR2,-3.551624458,0.000236209,0.999996166,0.002136407
TRPC5,-3.551792739,0.000236612,0.999996110,0.002139876
CCDC78,-3.551894625,0.000240279,0.999995563,0.002171444
C7orf26,-3.551907735,0.000242589,0.999995222,0.002191311
PMCH,-3.552021532,0.000240188,0.999995574,0.002170656
LHX1,-3.552036907,0.000303832,0.999980707,0.002714401
STON2,-3.552057792,0.000238753,0.999995796,0.002158311
RAB24,-3.552059412,0.000236800,0.999996079,0.002141496
TMEM109,-3.552102115,0.000369863,0.999989434,0.003271342
DBNDD1,-3.552136130,0.000270159,0.999990102,0.002427648
MCM3AP,-3.552209163,0.000251125,0.999993852,0.002264641
CHUK,-3.552221277,0.000241630,0.999995348,0.002183064
KRTAP21-1,-3.552304982,0.000238990,0.999995716,0.002160344
CACNA1I,-3.552701865,0.000238235,0.999995843,0.002153847
SLC8A3,-3.552763389,0.000236344,0.999996118,0.002137568
HOXC11,-3.552891568,0.000235747,0.999996194,0.002132423
TMEM70,-3.552926525,0.000240280,0.999995550,0.002171451
CXCL1,-3.553126617,0.000235209,0.999996255,0.002127793
CHMP6,-3.553179661,0.000237854,0.999995858,0.002150567
LZTS3,-3.553197239,0.000236471,0.999996070,0.002138664
VIPR2,-3.553201627,0.000234884,0.999996302,0.002124988
SPATA5,-3.553227092,0.000236161,0.999996129,0.002135988
OTUD7B,-3.553229238,0.000244560,0.999994902,0.002208256
MAN2A2,-3.553261169,0.000234401,0.999996366,0.002120825
ARPC2,-3.553273782,0.001375136,0.958084623,0.005801774
DCLRE1C,-3.553437809,0.000244293,0.999994909,0.002205961
NPC2,-3.553452555,0.000239335,0.999995632,0.002163318
NETO1,-3.553553797,0.000236966,0.999995978,0.002142920
ZSCAN10,-3.553735824,0.001610757,0.967653910,0.007592325
CARKD,-3.553759730,0.000247273,0.999994392,0.002231565
LTBP2,-3.553823777,0.000264742,0.999991023,0.002381329
TCHP,-3.553874684,0.000236853,0.999995981,0.002141949
ZNF256,-3.553973269,0.000239304,0.999995663,0.002163047
PDCD1,-3.554132942,0.001079907,0.999927627,0.005950771
IBSP,-3.554144444,0.000236120,0.999996094,0.002135639
STK17B,-3.554167336,0.000241467,0.999995265,0.002181660
SLC39A14,-3.554322422,0.000235028,0.999996243,0.002126232
CEACAM1,-3.554435601,0.000241952,0.999995217,0.002185835
GGTLC1,-3.554501915,0.000248998,0.999994063,0.002246385
C9orf16,-3.554749581,0.000254120,0.999993290,0.002290338
TROVE2,-3.554774549,0.000235202,0.999996201,0.002127730
RRP7A,-3.554781436,0.000202367,0.999996867,0.001843692
PUS7L,-3.554963423,0.000234219,0.999996331,0.002119264
LAGE3,-3.555078389,0.000235303,0.999996181,0.002128602
STRN3,-3.555241588,0.000251873,0.999993535,0.002271057
NPAS2,-3.555266162,0.000236192,0.999996047,0.002136260
TAL2,-3.555392284,0.000234312,0.999996305,0.002120066
ANKRD44,-3.555620208,0.000234898,0.999996213,0.002125113
PLEKHA2,-3.555660366,0.000234622,0.999996256,0.002122730
C20orf194,-3.555679559,0.000238003,0.999995772,0.002151850
ZC3H12D,-3.555816371,0.000238417,0.999995650,0.002155419
RSPO3,-3.555853639,0.000249007,0.999993950,0.002246462
ZNF570,-3.555959297,0.000241857,0.999995150,0.002185016
KIAA1109,-3.555993801,0.000240575,0.999995307,0.002173987
C7orf71,-3.556198951,0.000236596,0.999995950,0.002139737
TST,-3.556340313,0.000235593,0.999996089,0.002131097
TNFRSF1B,-3.556360351,0.000236920,0.999995887,0.002142524
SNX22,-3.556425334,0.000235174,0.999996153,0.002127491
TEKT5,-3.556463327,0.000233404,0.999996394,0.002112241
ZFP82,-3.556468184,0.000236455,0.999995965,0.002138519
SBF1,-3.556586787,0.000251736,0.999993446,0.002269886
CPOX,-3.556659866,0.000227007,0.999995707,0.002057058
ICA1,-3.556683637,0.001061951,0.999935857,0.005855716
PTGES3L-AARSD1,-3.556710157,0.000233685,0.999996347,0.002114660
SYN1,-3.556746494,0.000233876,0.999996320,0.002116304
OR51M1,-3.556851343,0.001524447,0.957674616,0.006391616
ALDH1B1,-3.556853606,0.000238890,0.999995623,0.002159487
CYP4F22,-3.556878533,0.000240773,0.999995356,0.002175687
ZC3H6,-3.557002048,0.000235583,0.999996071,0.002131010
HTR1F,-3.557013700,0.000252679,0.999993435,0.002277979
FTHL17,-3.557035272,0.001275152,0.951649740,0.005045481
MYH15,-3.557100580,0.000240309,0.999995377,0.002171700
CMTM3,-3.557206433,0.000235914,0.999996013,0.002133865
BFAR,-3.557226168,0.000237522,0.999995765,0.002147708
ANO3,-3.557328599,0.000244063,0.999994751,0.002203986
FAM19A3,-3.557403882,0.000235209,0.999996105,0.002127791
MUSTN1,-3.557419997,0.000233745,0.999996314,0.002115172
ZNF574,-3.557494072,0.000238340,0.999995632,0.002154752
CLIC3,-3.557589914,0.000235949,0.999996004,0.002134165
ARID4B,-3.557843200,0.000235595,0.999996039,0.002131114
TMEM161A,-3.557917393,0.000234967,0.999996131,0.002125702
BHMT2,-3.557918169,0.000239617,0.999995440,0.002165747
DGKD,-3.557953154,0.000235520,0.999996032,0.002130471
FCER1G,-3.557963458,0.000234908,0.999996142,0.002125200
RNF133,-3.557987017,0.000234043,0.999996252,0.002117747
PLGLB2,-3.558290299,0.001058151,0.999937117,0.005835588
TTLL4,-3.558307137,0.000251880,0.999993455,0.002271117
AMN1,-3.558346275,0.000235357,0.999996058,0.002129063
ADGRE2,-3.558361919,0.000242491,0.999994986,0.002190467
NADSYN1,-3.558379960,0.000236745,0.999995868,0.002141024
EEF2,-3.558547858,0.000234903,0.999996114,0.002125152
ARMCX5-GPRASP2,-3.558642018,0.000234826,0.999996124,0.002124490
P2RY12,-3.558652633,0.000236654,0.999996326,0.002140240
ATP6V1C1,-3.558780405,0.000236055,0.999995942,0.002135077
ZNF688,-3.558878159,0.001518029,0.978366429,0.008424563
IRX6,-3.559069658,0.000235763,0.999995948,0.002132560
SELV,-3.559230384,0.001716011,0.974761924,0.008933197
ZNF136,-3.559265342,0.000240568,0.999995183,0.002173925
TSPAN1,-3.559390183,0.000237793,0.999995688,0.002150041
RTL1,-3.559625138,0.000234572,0.999996114,0.002122303
HGH1,-3.559754424,0.000232443,0.999996415,0.002103957
BUD13,-3.559778284,0.000236775,0.999995793,0.002141276
GABPB2,-3.559780885,0.000233933,0.999996198,0.002116796
APLNR,-3.559855158,0.000233039,0.999996331,0.002109088
IQCA1L,-3.560312960,0.000232626,0.999996371,0.002105530
SPRR2B,-3.560531497,0.000240678,0.999995163,0.002174870
DTWD2,-3.560855664,0.000233483,0.999996226,0.002112919
POLR2J3,-3.560944256,0.000238207,0.999995565,0.002153607
NFIA,-3.560958545,0.000239432,0.999995319,0.002164150
PARP3,-3.560997490,0.000234285,0.999996106,0.002119832
KIF2C,-3.561209020,0.000231974,0.999996430,0.002099909
HNRNPH2,-3.561241804,0.000236291,0.999995788,0.002137107
C1QTNF3,-3.561294563,0.000232880,0.999996301,0.002107719
TGIF1,-3.561422665,0.000234319,0.999996084,0.002120124
SH3GL1,-3.561499690,0.000235217,0.999995953,0.002127856
OBSL1,-3.561503390,0.000251659,0.999993392,0.002269221
ABCC3,-3.561599584,0.000252687,0.999993240,0.002278042
LILRA4,-3.561633894,0.000234959,0.999995990,0.002125640
CLMP,-3.561822894,0.000233721,0.999996161,0.002114971
DLX4,-3.561924930,0.000232637,0.999996314,0.002105624
IST1,-3.561934892,0.000234764,0.999996015,0.002123957
TMEM204,-3.561971051,0.000268682,0.999989935,0.002415021
DCTN3,-3.562017809,0.000246879,0.999994175,0.002228187
HTR1E,-3.562128338,0.000232254,0.999996359,0.002102321
APOE,-3.562211843,0.000231990,0.999996393,0.002100050
CEP120,-3.562430988,0.000237460,0.999995635,0.002147177
ABCA13,-3.562471625,0.000231191,0.999995669,0.002093162
SNAP47,-3.562553866,0.000233463,0.999996175,0.002112750
LOC102724957,-3.562627582,0.000233304,0.999996192,0.002111372
TAF9B,-3.562798043,0.000233603,0.999996155,0.002113953
MX1,-3.562827008,0.000232935,0.999996239,0.002108196
CYP4B1,-3.562856925,0.000236733,0.999995670,0.002140913
GLCCI1,-3.562862307,0.000233642,0.999996140,0.002114292
ZNF726,-3.563068534,0.000236156,0.999995754,0.002135950
METTL5,-3.563158915,0.000239260,0.999995247,0.002162670
SLC2A5,-3.563170960,0.000238171,0.999995439,0.002153295
CRYL1,-3.563278206,0.000234128,0.999996070,0.002118478
CASC4,-3.563299333,0.000234234,0.999996025,0.002119391
TMEM86B,-3.563347935,0.000236712,0.999995671,0.002140732
PQLC1,-3.563566460,0.000231249,0.999996450,0.002093656
RPN1,-3.563572854,0.000248829,0.999993610,0.002244934
CEP164,-3.563583016,0.000231449,0.999996422,0.002095382
CETN3,-3.563781945,0.000236889,0.999995659,0.002142262
MAGEB5,-3.563791313,0.000232375,0.999996284,0.002103369
SCRG1,-3.563836152,0.000233153,0.999996167,0.002110078
APOB,-3.563838727,0.001562765,0.965178472,0.007138601
CCDC53,-3.563843539,0.001071146,0.999927575,0.005904399
FAM219A,-3.563865651,0.000231453,0.999996411,0.002095415
OR4A15,-3.563876460,0.000231851,0.999996359,0.002098849
LAS1L,-3.563891591,0.000233850,0.999996084,0.002116082
PELP1,-3.563897872,0.000231646,0.999996383,0.002097086
ANKRD50,-3.564020909,0.000392690,0.999989860,0.003462388
ZNF257,-3.564176389,0.000234690,0.999995926,0.002123317
TMEM114,-3.564246628,0.000241529,0.999994870,0.002182196
FOXO3,-3.564299308,0.000238321,0.999995428,0.002154591
ASB8,-3.564367526,0.000231544,0.999996383,0.002096204
ERP44,-3.564427840,0.000231546,0.999996381,0.002096221
HIST2H2AB,-3.564475674,0.000235039,0.999996384,0.002126324
UCN2,-3.564519806,0.000231476,0.999996386,0.002095621
KCNMA1,-3.564603180,0.000246888,0.999994044,0.002228258
CD2,-3.564848108,0.000231784,0.999996336,0.002098273
KIAA1755,-3.564899604,0.000232053,0.999996295,0.002100594
COX7A2L,-3.564930450,0.000236600,0.999995658,0.002139773
PMEPA1,-3.564959790,0.000232619,0.999996207,0.002105469
PREPL,-3.564981805,0.000233737,0.999996063,0.002115108
SLC6A16,-3.565077290,0.000231242,0.999996400,0.002093598
LOC730159,-3.565162782,0.000235546,0.999995800,0.002130695
CLCN2,-3.565326619,0.000234057,0.999995977,0.002117865
TMEM200C,-3.565370462,0.000292227,0.999994129,0.002615802
L1CAM,-3.565380748,0.000235645,0.999995715,0.002131544
PSENEN,-3.565416159,0.000233617,0.999996054,0.002114069
C9orf78,-3.565558091,0.000236013,0.999995674,0.002134712
KIAA0430,-3.565706342,0.000231475,0.999996347,0.002095606
C19orf57,-3.565742433,0.000231342,0.999996362,0.002094463
IL36RN,-3.565854138,0.000233863,0.999996003,0.002116190
EML5,-3.565933678,0.000233178,0.999996097,0.002110291
C2orf88,-3.566126003,0.000230660,0.999996445,0.002088579
XBP1,-3.566221823,0.000232635,0.999996168,0.002105610
OR10H3,-3.566369185,0.000233771,0.999995995,0.002115398
METTL2A,-3.566525049,0.000232946,0.999996115,0.002108289
SNAI3,-3.566542466,0.000233546,0.999996013,0.002113462
HOXA13,-3.566626985,0.000233209,0.999996083,0.002110553
ZNF569,-3.566707368,0.000234327,0.999995897,0.002120189
PRG2,-3.567026132,0.000235668,0.999995717,0.002131743
ADPRHL2,-3.567219125,0.000231940,0.999996236,0.002099619
NAP1L5,-3.567324830,0.000235313,0.999995735,0.002128685
TFF1,-3.567405917,0.001961245,0.960432010,0.008478032
C1orf86,-3.567423450,0.000232570,0.999996137,0.002105053
PPP1R9B,-3.567854414,0.000231223,0.999996312,0.002093435
TMIGD2,-3.567991733,0.000232446,0.999996139,0.002103984
C9orf153,-3.567999696,0.000236431,0.999995570,0.002138314
CYP4V2,-3.568150853,0.000237162,0.999995443,0.002144610
TNNC1,-3.568236727,0.000230899,0.999996339,0.002090643
LCORL,-3.568366935,0.000239541,0.999995040,0.002165091
XCR1,-3.569149056,0.000233546,0.999995940,0.002113461
SELPLG,-3.569195487,0.000239829,0.999995035,0.002167570
PCDHGA9,-3.569357432,0.000242793,0.999994522,0.002193064
FGD2,-3.569415703,0.000240585,0.999994873,0.002174069
DUOXA1,-3.569423805,0.000235213,0.999995628,0.002127823
CACNA1D,-3.569527551,0.000232423,0.999996078,0.002103779
PLCXD3,-3.569540112,0.000250393,0.999993274,0.002258357
LOC100129924,-3.569922048,0.001739332,0.986418187,0.011425829
CTAGE15,-3.570030504,0.001080002,0.999920318,0.005951270
APOH,-3.570038240,0.000233010,0.999995970,0.002108843
CDON,-3.570153020,0.000231398,0.999996208,0.002094941
DNASE1L3,-3.570269186,0.000232355,0.999996067,0.002103193
MEF2A,-3.570403733,0.000243927,0.999994329,0.002202812
GABPA,-3.570427470,0.000236763,0.999995416,0.002141174
DR1,-3.570462628,0.000244295,0.999994101,0.002205979
C12orf45,-3.570473345,0.000233009,0.999995974,0.002108836
ACTN1,-3.570672858,0.000241935,0.999994529,0.002185686
KRTAP9-4,-3.570761141,0.000230317,0.999996338,0.002085620
ZNF107,-3.570913450,0.000240499,0.999994827,0.002173332
TMEM163,-3.570970714,0.000230942,0.999996235,0.002091012
IQCC,-3.570982297,0.000229881,0.999996389,0.002081865
PCDHA7,-3.571041479,0.000230796,0.999996264,0.002089751
MFHAS1,-3.571050053,0.000232203,0.999996048,0.002101883
FANK1,-3.571061903,0.000231347,0.999996188,0.002094508
CGRRF1,-3.571097148,0.000237926,0.999995250,0.002151185
FAM13B,-3.571191221,0.000231275,0.999996186,0.002093888
BCORL1,-3.571284111,0.000236796,0.999995399,0.002141459
GCNT1,-3.571430947,0.000234476,0.999995719,0.002121479
ABCG1,-3.571499834,0.000231052,0.999996203,0.002091964
TREX2,-3.571525958,0.000241880,0.999994499,0.002185209
OSBPL6,-3.571555590,0.000237847,0.999995180,0.002150506
OLFML2B,-3.571702623,0.000230246,0.999996316,0.002085007
MZB1,-3.571886479,0.000231645,0.999996120,0.002097071
TNK2,-3.572262113,0.000230629,0.999996246,0.002088317
HELZ,-3.572298523,0.000234843,0.999995646,0.002124635
SIPA1L1,-3.572327482,0.000229498,0.999996398,0.002078557
TRAPPC6B,-3.572367753,0.000237933,0.999995148,0.002151253
BNIPL,-3.572448917,0.000229076,0.999996451,0.002074920
NPAS1,-3.572564526,0.000229283,0.999996417,0.002076707
MAPK12,-3.572676267,0.000228646,0.999996503,0.002071209
TAT,-3.572705997,0.000233029,0.999995888,0.002109007
EFNB1,-3.572864902,0.000229618,0.999996363,0.002079592
USP22,-3.572993307,0.000234294,0.999995678,0.002119903
EIF1B,-3.573022714,0.001381186,0.961222831,0.006032004
TLE4,-3.573038735,0.000236465,0.999995359,0.002138606
ZWILCH,-3.573114188,0.000229289,0.999996401,0.002076753
PLAGL2,-3.573131548,0.000230891,0.999996174,0.002090576
DEPDC1B,-3.573135770,0.000238383,0.999995073,0.002155121
LOC101929372,-3.573205922,0.000230576,0.999996210,0.002087859
PRKCH,-3.573287126,0.000232854,0.999995869,0.002107497
HIP1,-3.573298454,0.000277374,0.999986802,0.002489262
UBE2B,-3.573393133,0.000236119,0.999995376,0.002135632
EIF4G1,-3.573439323,0.000233727,0.999995736,0.002115021
PCM1,-3.573635023,0.000231067,0.999996137,0.002092093
STAC2,-3.573734661,0.000380256,0.999989956,0.003358417
GALNT1,-3.573824245,0.000231539,0.999996061,0.002096164
ING2,-3.573866934,0.000238406,0.999994946,0.002155325
39326,-3.574067048,0.000230379,0.999996216,0.002086155
GPR119,-3.574097822,0.000231739,0.999996022,0.002097886
TCEB3CL2,-3.574177003,0.000245236,0.999993777,0.002214068
SRGAP3,-3.574191912,0.000231913,0.999995960,0.002099381
EFCAB1,-3.574206101,0.001049262,0.999934568,0.005788499
APOLD1,-3.574321202,0.000231421,0.999996054,0.002095141
SPDYE2,-3.574534635,0.000228714,0.999996432,0.002071798
JARID2,-3.574858693,0.000230126,0.999996216,0.002083974
SERTAD3,-3.574875947,0.000237201,0.999996301,0.002144946
YARS2,-3.575042676,0.000234700,0.999995525,0.002123402
HSDL1,-3.575456539,0.000229650,0.999996265,0.002079866
HMGXB4,-3.575499305,0.000228973,0.999996361,0.002074027
IRAK3,-3.575536667,0.000231318,0.999996025,0.002094254
BCL6,-3.575627238,0.001694913,0.972143477,0.008485131
TLR6,-3.575639229,0.000232966,0.999995769,0.002108465
FABP12,-3.575659426,0.000230023,0.999996214,0.002083087
TRIM16L,-3.575913467,0.000231936,0.999995895,0.002099579
RASGRP4,-3.575914546,0.000232706,0.999995765,0.002106224
KCNC3,-3.576024290,0.000230681,0.999996098,0.002088762
CTTNBP2,-3.576036631,0.000231690,0.999995928,0.002097460
ZNF555,-3.576070767,0.000235572,0.999995382,0.002130913
GK,-3.576146579,0.000229844,0.999996222,0.002081540
UNC80,-3.576172550,0.000230054,0.999996176,0.002083358
ZNF71,-3.576214637,0.001518109,0.968428221,0.007233732
PPIL6,-3.576295470,0.000231768,0.999995925,0.002098137
CDC42,-3.576426751,0.001519906,0.969518485,0.007345521
C2CD4D,-3.576530912,0.000233328,0.999995703,0.002111583
MCF2L2,-3.576572409,0.000229867,0.999996197,0.002081739
EIF3B,-3.576653891,0.000228639,0.999996370,0.002071150
USP18,-3.576969301,0.000229754,0.999996192,0.002080770
