symbol,log2FC,p_value_neg,p_value_pos,p_value_twosided
SDR9C7,-2.977229120,0.000484311,0.999990749,0.004222438
TYSND1,-3.813702621,0.000484410,0.999962404,0.004223249
NOG,-4.050368292,0.000484418,0.999979736,0.004223318
TCFL5,-2.969274339,0.000484622,0.999991175,0.004225000
TECTB,-2.989414793,0.000484694,0.999989920,0.004225588
FANCC,-2.971393404,0.000484871,0.999991022,0.004227053
BCL9L,-3.001786212,0.000484940,0.999988992,0.004227618
GCNT4,-2.975117478,0.000484943,0.999990798,0.004227640
SP4,-2.975038783,0.000484981,0.999990785,0.004227960
ZCWPW2,-2.985170834,0.000485050,0.999990180,0.004228524
LPAR4,-3.117034608,0.000485099,0.999985525,0.004228933
TBCK,-2.982235365,0.000485377,0.999990328,0.004231223
SNRPG,-2.985408181,0.000485385,0.999990059,0.004231284
SLCO1B3,-2.978961382,0.000485478,0.999990501,0.004232048
PDE6G,-2.982318654,0.000485531,0.999990278,0.004232488
SYN3,-3.006321039,0.000485670,0.999988699,0.004233635
ST3GAL2,-2.983968615,0.000485708,0.999990150,0.004233949
MAMSTR,-3.551142022,0.000485744,0.999976422,0.004234247
RFTN2,-2.984148146,0.000485768,0.999990121,0.004234440
SLC25A5,-2.979665587,0.000485792,0.999990420,0.004234640
KRTAP9-7,-3.238689024,0.000485906,0.999989466,0.004235579
KIR3DL3,-2.975818278,0.000485914,0.999990623,0.004235644
IFNA10,-3.204598809,0.000485973,0.999989404,0.004236131
EIF4E2,-3.047044554,0.000486042,0.999985225,0.004236700
FAM13C,-3.721358722,0.000486124,0.999974339,0.004237376
CPA1,-2.975644909,0.000486160,0.999990617,0.004237673
ASTN2,-3.002933364,0.000486172,0.999988929,0.004237766
SFMBT1,-3.104451972,0.000486234,0.999980320,0.004238279
KCTD20,-3.622764168,0.000486259,0.999979519,0.004238484
TRIM36,-2.984185543,0.000486266,0.999990017,0.004238545
CCDC116,-2.973705720,0.000486413,0.999990697,0.004239755
ALB,-3.010727474,0.000486456,0.999988266,0.004240110
CPO,-2.972614957,0.000486461,0.999990760,0.004240153
CDCA7,-2.982015683,0.000486536,0.999990173,0.004240769
WDR11,-2.982851604,0.000486581,0.999990124,0.004241141
LAMTOR2,-3.761359085,0.000486727,0.999942802,0.004242346
NRP2,-2.967818865,0.000486852,0.999991000,0.004243371
PXMP4,-2.978453969,0.000487023,0.999990340,0.004244782
LPXN,-3.725637653,0.000487040,0.999967697,0.004244920
ZDHHC17,-2.974929793,0.000487044,0.999990541,0.004244953
GABRB2,-2.973302753,0.000487174,0.999990637,0.004246027
DOCK8,-2.979010984,0.000487189,0.999990249,0.004246151
POMGNT1,-2.969975671,0.000487218,0.999990825,0.004246390
UPF1,-2.969264882,0.000487265,0.999990862,0.004246775
USP6,-3.030127002,0.000487289,0.999986831,0.004246974
VPS54,-2.988874926,0.000487527,0.999989657,0.004248932
TOMM70A,-2.970638210,0.000487629,0.999990738,0.004249771
TMED3,-3.102993491,0.000487682,0.999990720,0.004250212
TMCO2,-3.020803440,0.000487686,0.999987315,0.004250241
ANKRD7,-3.061491941,0.000487722,0.999980460,0.004250537
S1PR1,-3.021075043,0.000487732,0.999987189,0.004250619
SALL4,-2.975919707,0.000487845,0.999990401,0.004251553
C2orf74,-2.978622036,0.000487991,0.999990190,0.004252755
TIGD1,-2.968981423,0.000488114,0.999990779,0.004253767
FHDC1,-2.990406404,0.000488132,0.999989462,0.004253915
C1orf94,-4.135929216,0.000488136,0.999743004,0.004253947
LRRC66,-2.979311215,0.000488197,0.999990134,0.004254455
SEPSECS,-2.970214213,0.000488206,0.999990699,0.004254523
ZNF354B,-2.973008426,0.000488322,0.999990511,0.004255480
LRRC1,-3.032299798,0.000488431,0.999985969,0.004256376
CARF,-2.970813704,0.000488473,0.999990630,0.004256726
PRKCSH,-2.990671742,0.000488477,0.999989316,0.004256754
FPGT-TNNI3K,-2.993875437,0.000488497,0.999989226,0.004256919
GCM1,-3.000445897,0.000488520,0.999988766,0.004257109
VCPIP1,-2.966962614,0.000488584,0.999990847,0.004257637
C4orf3,-2.981273431,0.000488617,0.999989965,0.004257912
SYNCRIP,-3.035135073,0.000488618,0.999986043,0.004257915
RASSF6,-3.073240000,0.000488731,0.999982974,0.004258851
ZP4,-3.433259911,0.000488793,0.999984578,0.004259361
CNST,-2.976338532,0.000488797,0.999990228,0.004259392
UGT2B4,-3.605981525,0.000489212,0.999975337,0.004262812
LEO1,-2.967471581,0.000489292,0.999990727,0.004263472
PIK3R4,-2.970203506,0.000489434,0.999990541,0.004264636
IMPA1,-3.037544007,0.000489435,0.999985751,0.004264644
PIRT,-2.965021619,0.000489513,0.999990850,0.004265288
TMA7,-3.106270757,0.000489572,0.999979466,0.004265772
SH3GL3,-3.011092581,0.000489607,0.999987725,0.004266066
P4HA2,-3.940735106,0.000489619,0.999941934,0.004266159
LIMA1,-2.968048089,0.000489712,0.999990640,0.004266931
PKP4,-2.995097452,0.000489717,0.999988940,0.004266969
PEMT,-3.001925696,0.000489887,0.999988444,0.004268366
CACNA1C,-2.979031164,0.000489947,0.999989889,0.004268863
HSPB7,-3.018988057,0.000489952,0.999987264,0.004268902
WDFY1,-2.979909731,0.000489980,0.999989859,0.004269133
CHRNA6,-3.015929415,0.000490209,0.999987399,0.004271020
LCA5L,-3.195322655,0.000490285,0.999988736,0.004271649
TMEM211,-2.967288915,0.000490291,0.999990609,0.004271698
FRMD4B,-3.002259070,0.000490424,0.999988305,0.004272793
LMTK3,-2.974412003,0.000490544,0.999990139,0.004273777
TVP23C,-2.965554003,0.000490629,0.999990674,0.004274478
SLC39A12,-3.648629242,0.000490881,0.999979910,0.004276550
FAM13A,-2.987324681,0.000490891,0.999989331,0.004276636
STK33,-2.985342131,0.000490963,0.999989396,0.004277231
NDUFAF7,-2.962068275,0.000491021,0.999990849,0.004277706
FOXI1,-3.208205803,0.000491044,0.999988120,0.004277898
HAPLN1,-2.968054247,0.000491049,0.999990484,0.004277934
ERLEC1,-3.541148755,0.000491115,0.999980678,0.004278481
FEZF1,-2.971179178,0.000491171,0.999990269,0.004278945
THRSP,-3.483374077,0.000491221,0.999980079,0.004279353
ADRA1B,-2.960590571,0.000491524,0.999990874,0.004281848
DVL3,-2.910378226,0.000491569,0.999987238,0.004282217
OR2A25,-2.983106475,0.000491580,0.999989425,0.004282307
SMEK1,-2.962109588,0.000491598,0.999990779,0.004282458
LSM3,-2.968153949,0.000491826,0.999990366,0.004284332
FOXK1,-2.971665817,0.000491950,0.999990148,0.004285357
AMOTL2,-2.972330913,0.000491955,0.999990098,0.004285398
C20orf195,-2.962864376,0.000491969,0.999990685,0.004285515
IFNAR1,-2.960338482,0.000492176,0.999990811,0.004287216
RAB30,-3.002201688,0.000492192,0.999988013,0.004287345
EPHX2,-2.958790973,0.000492199,0.999990900,0.004287408
ZNF891,-3.025943356,0.000492484,0.999986221,0.004289754
NFRKB,-4.386146024,0.000492555,0.999971689,0.002792976
ITIH5,-3.481273356,0.000492788,0.999980546,0.004292256
PCDHAC2,-2.992085128,0.000492879,0.999988621,0.004293000
HES7,-2.963837045,0.000493051,0.999990488,0.004294422
LMTK2,-2.982562727,0.000493070,0.999989298,0.004294572
ZFC3H1,-3.174959534,0.000493380,0.999969183,0.004297123
ATP5H,-2.960271176,0.000493637,0.999990632,0.004299242
RBM17,-2.973673673,0.000493654,0.999989841,0.004299378
CTNNA3,-3.050253883,0.000493673,0.999990580,0.004299541
TTC29,-2.970089536,0.000493776,0.999990006,0.004300388
GLRX,-4.172633923,0.000493886,0.999778400,0.004301294
TEKT4,-3.603143353,0.000493982,0.999981595,0.004302078
CT45A5,-2.969995403,0.000494000,0.999989986,0.004302232
KCNE3,-3.829884641,0.000494089,0.999944227,0.004302965
MECP2,-2.962570384,0.000494201,0.999990434,0.004303882
CERS5,-2.977612992,0.000494490,0.999989478,0.004306258
CAP1,-3.025312390,0.000494494,0.999985953,0.004306293
KCNJ4,-2.976019539,0.000494502,0.999989483,0.004306359
DST,-2.985270509,0.000494520,0.999988988,0.004306508
SUPV3L1,-3.341063765,0.000494530,0.999987925,0.004306589
OR8G5,-2.961643184,0.000494576,0.999990458,0.004306973
ITIH2,-2.963632552,0.000494683,0.999990325,0.004307851
DARS,-2.963846865,0.000494778,0.999990289,0.004308630
MMS19,-2.971279057,0.000494779,0.999989804,0.004308638
ZFP57,-2.966457074,0.000494921,0.999990071,0.004309805
C3orf17,-3.665415774,0.000495002,0.999975199,0.004310473
GRIA2,-2.966038266,0.000495059,0.999990121,0.004310944
ZNF773,-2.998472727,0.000495091,0.999987757,0.004311203
C14orf169,-2.963612127,0.000495091,0.999990257,0.004311203
CNKSR2,-2.985734042,0.000495098,0.999988888,0.004311262
SLC35E1,-2.975998656,0.000495181,0.999989458,0.004311950
NUDT14,-2.991119222,0.000495241,0.999988471,0.004312444
PIGB,-2.961719530,0.000495258,0.999990373,0.004312579
RNF213,-2.984239595,0.000495287,0.999988944,0.004312816
G3BP2,-2.993923342,0.000495384,0.999988237,0.004313620
ACTRT2,-3.537830085,0.000495431,0.999980983,0.004314004
POPDC3,-2.963330598,0.000495562,0.999990204,0.004315086
ATP9B,-2.968060747,0.000495591,0.999989920,0.004315322
RXRG,-2.968549438,0.000495616,0.999989833,0.004315525
FPR1,-2.959371654,0.000495727,0.999990442,0.004316436
HACE1,-2.951799279,0.000495842,0.999990889,0.004317389
RORA,-3.357946031,0.000496101,0.999986537,0.004319519
STOML2,-2.860455995,0.000496171,0.999988087,0.004320096
CTNND2,-2.963085631,0.000496180,0.999990165,0.004320171
NETO2,-2.954364794,0.000496230,0.999990686,0.004320579
GLI1,-4.120601328,0.000496239,0.999812128,0.004320657
SSNA1,-3.011999746,0.000496277,0.999986683,0.004320968
AGPAT2,-2.974719473,0.000496285,0.999989384,0.004321035
SLC4A1,-3.641462408,0.000496297,0.999953624,0.004321128
CCNT2,-3.545508919,0.000496304,0.999980339,0.004321185
ZNF35,-2.976770939,0.000496325,0.999989313,0.004321357
COL4A2,-3.357130016,0.000496336,0.999987312,0.004321452
CITED1,-2.958803093,0.000496388,0.999990408,0.004321875
GATC,-2.967208329,0.000496772,0.999989820,0.004325038
NISCH,-3.012799534,0.000496857,0.999986626,0.004325738
IQCG,-2.949873638,0.000496955,0.999990873,0.004326546
SOGA1,-4.366927063,0.000497127,0.999974244,0.002818033
KIF25,-3.321371183,0.000497162,0.999987824,0.004328246
SMIM13,-2.975520090,0.000497165,0.999989238,0.004328273
ADIG,-2.979332021,0.000497181,0.999988948,0.004328401
LSMEM1,-2.995872878,0.000497305,0.999987794,0.004329423
PGK2,-2.956823920,0.000497505,0.999990394,0.004331065
ETV1,-2.974268228,0.000497563,0.999989260,0.004331549
LPPR2,-2.954372586,0.000497604,0.999990520,0.004331879
S1PR2,-3.323327679,0.000497615,0.999987373,0.004331972
PRSS50,-2.954324426,0.000497648,0.999990526,0.004332246
CLK4,-3.026413810,0.000497667,0.999985320,0.004332399
PSMC3,-2.961624161,0.000497812,0.999990062,0.004333590
MTFR1,-2.951481899,0.000497824,0.999990668,0.004333693
COL6A1,-2.951528559,0.000498101,0.999990639,0.004335971
ANGPTL4,-2.965504413,0.000498197,0.999989719,0.004336756
ABHD14A,-4.073847140,0.000498307,0.999962471,0.004337661
ST3GAL6,-2.831617543,0.000498387,0.999990345,0.004338323
ZNF781,-2.965876494,0.000498424,0.999989699,0.004338630
YPEL3,-2.960386346,0.000498468,0.999990042,0.004338991
ZNRF2,-2.948208299,0.000498512,0.999990788,0.004339348
CCDC154,-4.016786500,0.000498705,0.999853807,0.004340935
HAO1,-2.953888079,0.000498787,0.999990405,0.004341614
SLC4A10,-2.965668526,0.000498845,0.999989621,0.004342093
CTSS,-2.952005038,0.000498906,0.999990512,0.004342590
GOLGA6L1,-2.961384471,0.000498919,0.999989904,0.004342700
EMC7,-2.959064265,0.000498972,0.999990062,0.004343132
MAPK11,-2.968445036,0.000499064,0.999989452,0.004343893
GNRHR,-2.956643352,0.000499115,0.999990217,0.004344312
RHBDL2,-2.956643352,0.000499115,0.999990217,0.004344312
DSC2,-2.973956942,0.000499117,0.999988980,0.004344326
FBLN5,-3.725169380,0.000499194,0.999978953,0.004344958
NRAP,-3.630479438,0.000499331,0.999955101,0.004346090
C1orf195,-3.014884141,0.000499498,0.999986054,0.004347456
RPL9,-2.944693308,0.000499580,0.999990874,0.004348132
TRPV3,-2.990756159,0.000499654,0.999987942,0.004348747
SLC25A51,-2.965192226,0.000499679,0.999989526,0.004348945
GNB1L,-2.955618914,0.000499738,0.999990186,0.004349433
HEXB,-2.944463793,0.000499745,0.999990868,0.004349491
WFDC5,-3.216350331,0.000499897,0.999959024,0.004350739
NAPRT,-2.971544162,0.000499996,0.999989131,0.004351556
IDNK,-2.961685121,0.000500012,0.999989784,0.004351687
TMEM252,-3.001774644,0.000500079,0.999987007,0.004352241
C2orf83,-2.945617664,0.000500100,0.999990759,0.004352415
PATE1,-2.979891954,0.000500209,0.999988424,0.004353305
MOGAT2,-2.833962576,0.000500234,0.999989020,0.004353509
BAHD1,-3.046330457,0.000500410,0.999983185,0.004354959
ADD2,-3.373344045,0.000500483,0.999986238,0.004355561
SGPL1,-3.020914123,0.000500558,0.999985339,0.004356177
QRICH2,-3.037125037,0.000500596,0.999984019,0.004356492
LIN52,-2.955009332,0.000500639,0.999990122,0.004356839
THAP5,-3.915675659,0.000500657,0.999892808,0.004356988
RAB1A,-2.964983456,0.000500814,0.999989438,0.004358281
SUGP2,-2.946182879,0.000500976,0.999990616,0.004359616
FOXO4,-3.471285365,0.000501005,0.999984904,0.004359849
NPW,-2.946271463,0.000501229,0.999990584,0.004361695
BOK,-3.987629133,0.000501244,0.999890502,0.004361819
SIRT2,-2.950966473,0.000501259,0.999990288,0.004361944
MAP3K6,-2.948362249,0.000501364,0.999990450,0.004362804
OR10G4,-2.955674839,0.000501398,0.999989991,0.004363088
MANF,-2.950331510,0.000501482,0.999990293,0.004363777
ACHE,-2.954946800,0.000501616,0.999989986,0.004364874
OIP5,-2.947457207,0.000501818,0.999990443,0.004366538
CEACAM7,-3.020690053,0.000501840,0.999985271,0.004366720
ESYT3,-2.971680239,0.000501855,0.999988872,0.004366840
ALKBH5,-2.943630477,0.000501939,0.999990659,0.004367533
PHC1,-2.948065774,0.000502043,0.999990381,0.004368384
PPP1R37,-3.677688315,0.000502215,0.999930423,0.004369798
RPS6KA6,-2.975252474,0.000502216,0.999988515,0.004369805
VDR,-2.959368889,0.000502399,0.999989591,0.004371311
RREB1,-2.962169891,0.000502470,0.999989418,0.004371895
ENTHD1,-3.075480913,0.000502553,0.999989654,0.004372581
TANC2,-3.178246379,0.000502606,0.999989026,0.004373013
ZNF436,-2.974350014,0.000502617,0.999988553,0.004373105
